RDA label,RDA IRI,pseudo-Turtle,Kiegel syntax
has choreographer family,http://rdaregistry.info/Elements/w/P10575,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/chr> ;
   bf:agent [ a bf:Fami575;
      rdfs:label ""P10060value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/chr> ;
   bf:agent <P10575value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/chr> > agent >> Family > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/chr>"
has cartographer family of work,http://rdaregistry.info/Elements/w/P10576,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Family ;
      rdfs:label ""P10576value"" ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/ctg> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P10576value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/ctg> ] . ","contribution >> Contribution > agent >> Family > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/ctg>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/ctg>"
has author family,http://rdaregistry.info/Elements/w/P10577,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Family ;
      rdfs:label ""P10577value"" ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/aut> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P10577value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/aut> ] . ","contribution >> Contribution > agent >> Family > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/aut>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/aut>"
has creator family of work,http://rdaregistry.info/Elements/w/P10578,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/cre> ;
   bf:agent [ a bf:Family ;
      rdfs:label ""P10578value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/cre> ;
   bf:agent <P10578value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/cre> > agent >> Family > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/cre>"
has architect family,http://rdaregistry.info/Elements/w/P10579,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/arc> ;
   bf:agent [ a bf:Family ;
      rdfs:label ""P10579value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/arc> ;
   bf:agent <P10579value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/arc> agent >> Family > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/arc>"
has commissioning body family,http://rdaregistry.info/Elements/w/P10580,"bf:contribution [ a bf:Contribution ;
   bf:role [ a bf:Role ;
      rdfs:label ""commissioning body"" ] ;
   bf:agent [ a bf:Family ;
      rdfs:label ""P10580value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role [ a bf:Role ;
      rdfs:label ""commissioning body"" ] ;
   bf:agent <P10580value> ] .","contribution >> Contribution > role >> Role > rdfs:label=""commissioning body"" ; > agent >> Family > rdfs:label
or
contribution >> Contribution > agent* > role >> Role > rdfs:label=""commissioning body"" "
has programmer family,http://rdaregistry.info/Elements/w/P10581,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/prg> ;
   bf:agent [ a bf:Family ;
      rdfs:label ""P10581value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/prg> ;
   bf:agent <P10581value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/prg> > agent >> Family > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/prg>"
has designer family,http://rdaregistry.info/Elements/w/P10582,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/dsr> ;
   bf:agent [ a bf:Family ;
      rdfs:label ""P10582value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/dsr> ;
   bf:agent <P10582value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/dsr> > agent >> Family > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/dsr>"
has composer family of work,http://rdaregistry.info/Elements/w/P10583,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/cmp> ;
   bf:agent [ a bf:Family ;
      rdfs:label ""P10583value"" ] ] .
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/cmp> ;
   bf:agent <P10583value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/cmp> > agent >> Family > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/cmp>"
has inventor family,http://rdaregistry.info/Elements/w/P10584,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/inv> ;
   bf:agent [ a bf:Family ;
      rdfs:label ""P10584value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/inv> ;
   bf:agent <P10584value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/inv> > agent >> Family > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/inv>"
has compiler family,http://rdaregistry.info/Elements/w/P10585,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Family ;
      rdfs:label ""P10585value"" ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/com> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P10585value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/com> ] . ","contribution >> Contribution > agent >> Family > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/com>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/com>"
has photographer family of work,http://rdaregistry.info/Elements/w/P10586,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/pht> ;
   bf:agent [ a bf:Family ;
      rdfs:label ""P10586value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/pht> ;
   bf:agent <P10586value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/pht> > agent >> Family > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/pht>"
has interviewer family of work,http://rdaregistry.info/Elements/w/P10587,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/ivr> ;
   bf:agent [ a bf:Family ;
      rdfs:label ""P10587value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/ivr> ;
   bf:agent <P10587value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/ivr> > agent >> Family > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/ivr>"
has interviewee family of work,http://rdaregistry.info/Elements/w/P10588,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/ive> ;
   bf:agent [ a bf:Family ;
      rdfs:label ""P10588value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/ive> ;
   bf:agent <P10588value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/ive> > agent >> Family > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/ive>"
has aggregator family,http://rdaregistry.info/Elements/w/P10589,not mapped,not mapped
has remix artist family,http://rdaregistry.info/Elements/w/P10590,"bf:contribution [ a bf:Contribution ;
   bf:role [ a bf:Role ;
      rdfs:label ""remix artist"" ] ;
   bf:agent [ a bf:Family ;
      rdfs:label ""P10590value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role [a bf:Role ;
      rdfs:label ""remix artist"" ] ;
   bf:agent <P10590value> ] .","contribution >> Contribution > role >> Role > rdfs:label=""remix artist"" ; > agent >> Family > rdfs:label
or
contribution >> Contribution > agent* > role >> Role > rdfs:label=""remix artist"" "
has filmmaker family,http://rdaregistry.info/Elements/w/P10591,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/fmk> ;
   bf:agent [ a bf:Family ;
      rdfs:label ""P10591value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/fmk> ;
   bf:agent <P10591value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/fmk> > agent >> Family > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/fmk>"
has artist family,http://rdaregistry.info/Elements/w/P10592,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Family ;
      rdfs:label ""P10592value"" ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/art> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P10592value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/art> ] . ","contribution >> Contribution > agent >> Family > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/art>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/art>"
has founding family of work,http://rdaregistry.info/Elements/w/P10593,"bf:contribution [ a bf:Contribution ;
   bf:role [ a bf:Role ;
      rdfs:label ""founder "" ]  ;
   bf:agent [ a bf:Family ;
      rdfs:label ""P10593value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role [a bf:Role ;
      rdfs:label ""founder"" ] ;
   bf:agent <P10593value> ] .","contribution >> Contribution > role >> Role > rdfs:label=""founder"" ; > agent >> Family > rdfs:label
or
contribution >> Contribution > agent* > role >> Role > rdfs:label=""founder"" "
has casting director family,http://rdaregistry.info/Elements/w/P10594,"bf:contribution [ a bf:Contribution ;
   bf:role [ a bf:Role ;
      rdfs:label ""casting director"" ] ;
   bf:agent [ a bf:Family ;
      rdfs:label ""P10594value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role [a bf:Role ;
      rdfs:label ""casting director"" ] ;
   bf:agent <P10594value> ] .","contribution >> Contribution > role >> Role > rdfs:label=""casting director"" ; > agent >> Family > rdfs:label
or
contribution >> Contribution > agent* > role >> Role > rdfs:label=""casting director"" "
has producer family,http://rdaregistry.info/Elements/w/P10595,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/pro> ;
   bf:agent [ a bf:Family ;
      rdfs:label ""P10595value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/pro> ;
   bf:agent <P10595value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/pro> > agent >> Family > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/pro>"
has director family,http://rdaregistry.info/Elements/w/P10596,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/drt> ;
   bf:agent [ a bf:Family ;
      rdfs:label ""P10596value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/drt> ;
   bf:agent <P10596value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/drt> > agent >> Family > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/drt>"
has issuing body family,http://rdaregistry.info/Elements/w/P10597,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/isb> ;
   bf:agent [ a bf:Family ;
      rdfs:label ""P10597value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/isb> ;
   bf:agent <P10597value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/isb> > agent >> Family > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/isb>"
has organizer family,http://rdaregistry.info/Elements/w/P10598,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/orm> ;
   bf:agent [ a bf:Family ;
      rdfs:label ""P10598value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/orm> ;
   bf:agent <P10598value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/orm> > agent >> Family > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/orm>"
has consultant family,http://rdaregistry.info/Elements/w/P10599,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/csl> ;
   bf:agent [ a bf:Family ;
      rdfs:label ""P10599value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/csl> ;
   bf:agent <P10599value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/csl> > agent >> Family > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/csl>"
is description of nomen,http://rdaregistry.info/Elements/w/P10600,not mapped,not mapped
is description of place,http://rdaregistry.info/Elements/w/P10601,"bf:subject <P10601value> .
# with literal value
bf:subject [ a madsrdf:Geographic;
   rdfs:label  ""P10601value"" ] .","subject*
or
subject >> madsrdf:SimpleType > rdfs:label"
is description of timespan,http://rdaregistry.info/Elements/w/P10602,"bf:subject <P10602value> .
# with literal value
bf:subject [ a madsrdf:Temporal;
   rdfs:label  ""P10602value"" ] .","subject*
or
subject >> madsrdf:SimpleType > rdfs:label"
has medium of performance of choreographic content of representative expression,http://rdaregistry.info/Elements/w/P10603,not mapped,not mapped
has sponsoring collective agent of work,http://rdaregistry.info/Elements/w/P10604,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/spn> ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P10604value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/spn> ;
   bf:agent <P10604value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/spn> > agent >> Agent > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/spn>"
has sponsoring corporate body of work,http://rdaregistry.info/Elements/w/P10605,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/spn> ;
   bf:agent [ a bf:Organization ;
      rdfs:label ""P10605value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/spn> ;
   bf:agent <P10605value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/spn> > agent >> Organization > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/spn>"
